record_id,orig_monthly,orig_total,injected_error_type
3125,82.85,5776.45,none
3126,19.0,78.9,none
3127,38.85,1025.15,none
3128,30.6,856.35,none
3129,20.35,122.0,none
3130,95.0,6602.9,none
3131,74.4,1712.9,none
3132,78.45,5682.25,total_decimal_shift
3133,74.3,74.3,none
3134,51.05,3635.15,none
3135,19.2,702.9,none
3136,99.55,3734.25,none
3137,70.0,1144.5,none
3138,109.1,4454.25,none
3139,45.3,45.3,none
3140,29.85,75.6,none
3141,76.45,1117.55,none
3142,95.1,180.25,none
3143,19.8,19.8,none
3144,72.8,930.05,none
3145,18.95,110.15,none
3146,76.65,333.6,none
3147,99.15,465.05,none
3148,101.75,1669.4,none
3149,75.45,3545.1,none
3150,64.1,504.05,none
3151,25.65,440.2,none
3152,75.1,1151.55,none
3153,95.85,2475.35,none
3154,54.4,1249.25,none
3155,72.75,317.75,none
3156,19.85,535.05,none
3157,19.05,461.3,none
3158,44.95,431.0,none
3159,49.55,878.35,none
3160,94.85,335.75,none
3161,46.25,3121.4,none
3162,19.35,324.8,none
3163,69.6,1394.55,none
3164,90.7,3413.25,none
3165,101.4,3143.65,none
3166,20.25,439.75,none
3167,48.8,664.4,none
3168,74.35,4759.55,none
3169,19.35,1033.0,none
3170,68.75,3482.85,none
3171,100.2,2688.45,none
3172,20.85,435.25,none
3173,95.9,2448.75,none
3174,19.35,307.0,none
3175,45.0,2689.35,none
3176,81.5,1329.2,none
3177,25.5,1281.25,none
3178,48.9,3527.0,none
3179,84.1,4348.65,none
3180,19.6,561.15,none
3181,20.0,63.6,none
3182,81.3,5129.3,none
3183,95.2,4285.8,none
3184,36.45,93.7,none
3185,83.3,5894.5,none
3186,25.05,25.05,none
3187,20.3,1160.75,none
3188,89.85,3091.75,total_decimal_shift
3189,49.85,365.55,none
3190,19.8,272.95,none
3191,54.65,3632.0,none
3192,29.35,381.2,none
3193,19.15,1035.5,none
3194,19.1,52.0,none
3195,55.55,2342.2,none
3196,80.55,653.9,none
3197,20.25,71.2,none
3198,69.5,1498.2,none
3199,106.0,4178.65,none
3200,25.5,1821.8,none
3201,104.3,5278.15,none
3202,79.6,4024.2,none
3203,55.25,55.25,none
3204,88.05,6520.8,none
3205,20.4,854.9,none
3206,117.6,8308.9,none
3207,20.0,109.2,none
3208,19.65,92.05,none
3209,70.55,3420.5,none
3210,93.85,93.85,none
3211,65.8,4068.0,none
3212,20.05,337.9,none
3213,80.0,3168.75,none
3214,35.4,1412.4,total_decimal_shift
3215,79.6,3974.7,none
3216,80.25,3439.0,none
3217,50.45,50.45,none
3218,20.45,42.45,none
3219,79.6,5461.45,zero_monthly
3220,24.7,571.75,none
3221,77.3,5498.2,none
3222,29.75,96.85,none
3223,44.9,111.05,none
3224,29.8,94.4,none
3225,74.65,521.1,none
3226,71.95,923.85,none
3227,20.75,141.1,none
3228,56.3,628.65,none
3229,105.25,5576.3,none
3230,94.2,1046.1,none
3231,19.55,1245.6,none
3232,84.45,1287.85,none
3233,53.65,1939.35,none
3234,29.9,118.25,none
3235,19.7,452.55,none
3236,43.7,2696.55,none
3237,55.3,875.35,overbilled_monthly
3238,19.85,1267.05,none
3239,19.65,494.9,none
3240,49.45,799.0,none
3241,106.55,5763.3,total_decimal_shift
3242,20.1,20.1,none
3243,20.45,106.9,none
3244,39.7,710.05,none
3245,54.5,568.2,none
3246,83.8,1900.25,none
3247,55.15,159.15,none
3248,111.6,8012.75,none
3249,86.65,856.65,none
3250,55.55,551.3,none
3251,20.55,184.95,none
3252,106.75,4056.75,none
3253,62.1,1096.65,none
3254,104.5,3684.95,none
3255,101.8,1752.45,none
3256,110.6,7210.85,none
3257,84.9,5264.5,none
3258,93.2,2157.3,none
3259,24.4,24.4,none
3260,70.55,433.95,none
3261,78.45,2435.15,none
3262,85.0,5607.75,none
3263,87.45,2874.15,none
3264,85.8,4433.3,none
3265,91.1,964.35,none
3266,70.75,1974.8,none
3267,20.1,1460.85,none
3268,20.05,951.55,none
3269,74.8,1821.2,none
3270,24.8,1600.95,none
3271,100.85,399.25,none
3272,101.35,1218.55,none
3273,81.7,81.7,zero_monthly
3274,68.25,2171.15,none
3275,105.1,3634.8,none
3276,20.4,292.4,none
3277,79.15,317.25,none
3278,20.0,218.55,none
3279,79.4,5071.9,none
3280,57.2,1423.35,none
3281,58.6,3068.6,none
3282,94.8,4690.65,none
3283,102.5,6157.6,none
3284,20.35,1442.65,none
3285,84.9,3369.05,none
3286,69.2,4671.65,zero_monthly
3287,95.45,3474.05,none
3288,100.95,1875.55,none
3289,20.85,272.35,none
3290,88.5,3645.05,none
3291,35.0,135.75,none
3292,55.15,1319.85,none
3293,50.95,229.4,none
3294,64.0,370.25,none
3295,69.1,69.1,none
3296,80.2,5714.2,none
3297,49.3,1233.25,none
3298,84.35,3571.6,none
3299,20.05,83.3,none
3300,117.2,8035.95,none
3301,20.1,579.4,none
3302,69.6,69.6,none
3303,103.45,3066.45,none
3304,77.95,305.55,none
3305,109.95,7634.25,none
3306,94.75,3653.0,none
3307,80.0,241.3,none
3308,79.65,3870.3,none
3309,25.2,387.9,none
3310,19.9,527.5,none
3311,78.45,78.45,none
3312,44.8,2104.55,none
3313,20.3,20.3,none
3314,19.2,19.2,none
3315,80.05,3019.1,none
3316,107.35,7051.95,none
3317,47.85,1190.5,none
3318,70.8,4448.8,none
3319,29.5,255.25,none
3320,70.75,146.9,none
3321,59.1,1011.05,none
3322,25.55,1714.95,none
3323,84.45,762.5,none
3324,20.25,535.35,none
3325,75.55,75.55,none
3326,85.65,338.9,none
3327,70.15,2497.35,none
3328,95.3,6273.4,none
3329,70.25,70.25,none
3330,50.3,908.75,none
3331,97.8,4913.3,none
3332,19.85,0.0,none
3333,46.3,46.3,none
3334,19.35,212.3,none
3335,106.3,4443.45,none
3336,25.0,316.2,none
3337,20.3,1079.05,none
3338,75.35,564.65,none
3339,89.4,1095.65,none
3340,88.0,6161.9,none
3341,83.15,446.05,none
3342,43.8,2106.05,none
3343,62.05,2511.55,none
3344,20.1,318.6,none
3345,74.15,811.8,none
3346,101.35,7323.15,none
3347,84.05,186.05,none
3348,20.9,454.0,none
3349,105.9,7521.95,none
3350,99.5,1056.95,none
3351,44.15,44.15,none
3352,53.9,834.15,none
3353,85.45,85.45,none
3354,85.05,999.8,none
3355,44.1,2369.7,none
3356,90.2,6297.65,none
3357,50.85,239.55,none
3358,59.2,59.2,none
3359,53.45,1461.45,none
3360,19.95,416.4,none
3361,83.2,1060.6,none
3362,74.65,4869.35,none
3363,54.9,54.9,none
3364,57.5,3265.95,none
3365,103.9,2254.2,none
3366,19.65,358.15,none
3367,93.8,2939.8,none
3368,89.25,4652.4,none
3369,94.15,4408.45,none
3370,55.6,580.8,none
3371,48.7,2495.2,none
3372,19.25,180.3,none
3373,104.9,5913.95,none
3374,75.45,158.4,none
3375,54.85,104.2,none
3376,19.9,1389.35,none
3377,19.4,19.4,none
3378,25.05,1629.2,none
3379,84.45,6033.1,none
3380,19.3,44.4,none
3381,95.1,95.1,none
3382,79.85,3320.75,none
3383,25.55,1867.7,none
3384,75.5,438.0,none
3385,73.75,325.45,none
3386,96.05,1148.1,none
3387,68.4,3972.25,none
3388,20.65,155.9,none
3389,55.15,3673.15,none
3390,70.6,70.6,none
3391,19.95,1126.75,none
3392,19.0,73.45,none
3393,44.1,2413.05,none
3394,107.6,6912.7,none
3395,61.55,1581.95,none
3396,90.7,5586.45,none
3397,99.25,5846.65,none
3398,91.7,6424.7,none
3399,100.7,6018.65,none
3400,78.45,3373.4,none
3401,84.3,1537.9,none
3402,19.55,1080.55,none
3403,88.95,355.2,none
3404,20.45,82.85,none
3405,55.6,2016.45,none
3406,86.8,5327.25,none
3407,20.95,683.25,none
3408,20.05,1263.05,none
3409,50.7,151.3,none
3410,113.65,7714.65,none
3411,53.4,188.7,none
3412,101.9,5549.4,none
3413,59.5,130.5,none
3414,87.8,2621.75,none
3415,41.9,1875.25,none
3416,83.0,5685.8,none
3417,69.85,837.5,none
3418,56.3,401.5,none
3419,109.55,6118.95,none
3420,92.15,6480.9,none
3421,69.5,1800.05,none
3422,97.0,7104.2,none
3423,58.35,4214.25,none
3424,50.6,50.6,none
3425,89.5,863.1,none
3426,70.4,1992.2,none
3427,69.8,69.8,none
3428,94.3,1948.35,none
3429,93.8,4750.95,total_missing
3430,19.55,1007.9,zero_monthly
3431,95.95,5036.9,none
3432,101.05,2391.8,none
3433,94.8,6859.05,none
3434,107.75,6521.9,none
3435,54.6,617.85,none
3436,71.3,157.75,none
3437,19.5,516.3,none
3438,56.3,2364.0,none
3439,94.7,1687.95,none
3440,104.15,7689.95,none
3441,90.55,6239.05,none
3442,60.8,2042.05,none
3443,98.8,2807.1,none
3444,98.15,4116.8,none
3445,35.35,1317.95,none
3446,103.15,4594.65,none
3447,107.75,6332.75,none
3448,81.4,3213.75,none
3449,61.45,229.55,none
3450,95.7,4976.15,none
3451,104.8,7308.95,none
3452,70.95,4555.2,none
3453,44.95,44.95,none
3454,97.65,6982.5,none
3455,35.65,1025.15,none
3456,90.55,90.55,none
3457,85.25,5714.2,none
3458,19.5,19.5,none
3459,88.8,2274.35,none
3460,25.1,789.55,none
3461,100.05,4834.0,none
3462,55.7,3131.8,none
3463,85.2,602.55,none
3464,91.15,3369.25,none
3465,83.85,2674.15,none
3466,45.9,199.75,none
3467,25.1,1790.8,none
3468,91.4,449.75,none
3469,19.7,19.7,none
3470,91.5,1400.3,none
3471,51.3,411.6,none
3472,21.1,741.0,none
3473,104.75,5841.35,none
3474,106.15,4512.7,none
3475,85.75,5688.45,none
3476,20.3,31.9,none
3477,100.75,6674.65,none
3478,74.15,1345.75,none
3479,78.55,1843.05,total_missing
3480,45.3,196.95,none
3481,19.85,1433.8,none
3482,50.7,214.55,none
3483,45.0,865.85,none
3484,77.8,1358.6,overbilled_monthly
3485,83.45,3147.15,none
3486,73.25,131.05,none
3487,94.8,4535.85,none
3488,20.1,1078.75,none
3489,59.9,542.4,none
3490,90.1,2312.55,overbilled_monthly
3491,51.05,415.05,none
3492,70.95,3250.45,none
3493,29.2,98.5,none
3494,46.6,87.9,none
3495,85.35,754.65,none
3496,75.35,75.35,none
3497,74.3,1952.25,none
3498,69.3,153.8,none
3499,75.2,3198.6,none
3500,20.9,20.9,none
3501,94.3,5610.15,none
3502,76.45,4519.5,none
3503,54.0,2440.25,none
3504,104.25,6860.6,none
3505,19.95,1377.7,none
3506,24.95,190.25,none
3507,84.75,1651.95,none
3508,19.75,78.3,none
3509,113.65,7939.25,none
3510,44.9,44.9,none
3511,75.25,576.7,none
3512,24.6,1279.0,none
3513,25.0,1260.7,none
3514,20.95,267.35,total_decimal_shift
3515,110.6,6586.85,none
3516,55.5,934.15,none
3517,43.3,123.65,none
3518,109.5,7534.65,none
3519,19.45,19.45,none
3520,84.85,3645.6,none
3521,19.6,314.45,none
3522,53.45,3053.0,none
3523,19.8,677.05,none
3524,112.1,7965.95,none
3525,84.8,906.85,none
3526,95.05,4888.7,none
3527,50.35,237.25,none
3528,74.6,74.6,none
3529,19.7,342.4,none
3530,74.2,140.1,none
3531,69.0,1108.0,none
3532,19.35,295.55,none
3533,59.45,892.65,none
3534,19.8,198.25,none
3535,105.2,4822.85,none
3536,109.2,6741.15,none
3537,79.15,79.15,none
3538,53.65,1355.45,none
3539,100.2,7209.0,none
3540,45.15,438.4,none
3541,108.65,7726.35,none
3542,40.65,2070.75,none
3543,55.35,1636.95,none
3544,105.6,7581.5,none
3545,93.8,3019.5,none
3546,95.7,4729.75,none
3547,83.2,6126.1,none
3548,90.05,6333.4,none
3549,97.65,6687.85,none
3550,68.05,4158.25,none
3551,96.2,3183.4,none
3552,79.6,79.6,none
3553,102.1,7149.35,none
3554,23.4,1429.65,none
3555,71.05,472.65,none
3556,85.25,1734.5,none
3557,19.45,113.5,none
3558,59.45,1884.65,none
3559,92.2,2568.15,none
3560,19.85,470.0,none
3561,43.9,278.4,none
3562,80.5,2088.8,none
3563,89.8,502.6,none
3564,90.5,2595.85,none
3565,90.45,5825.5,none
3566,50.75,50.75,none
3567,84.6,4449.75,none
3568,89.65,1208.35,none
3569,99.15,1956.4,none
3570,19.95,310.6,none
3571,20.5,290.55,none
3572,62.1,2096.1,none
3573,79.5,2665.0,none
3574,19.55,543.8,none
3575,20.35,20.35,none
3576,51.7,3005.8,none
3577,23.3,1623.15,none
3578,65.4,2498.4,none
3579,65.1,2586.0,none
3580,81.2,3292.3,none
3581,72.9,651.4,none
3582,74.5,4674.55,none
3583,80.5,232.35,none
3584,60.3,2448.5,none
3585,75.0,658.1,none
3586,90.15,3128.8,none
3587,40.0,223.45,none
3588,99.45,919.4,none
3589,69.05,653.95,none
3590,59.7,1825.5,none
3591,19.85,943.1,none
3592,86.25,181.65,none
3593,45.65,45.65,none
3594,70.1,551.35,none
3595,40.75,359.4,none
3596,70.2,115.95,none
3597,55.35,165.2,none
3598,95.7,2338.35,none
3599,46.3,46.3,none
3600,81.3,3541.1,none
3601,84.2,4146.05,none
3602,20.0,1087.25,none
3603,66.15,2522.4,total_missing
3604,45.85,81.0,none
3605,19.6,717.3,none
3606,49.8,1734.2,none
3607,101.75,7069.3,none
3608,55.15,742.9,none
3609,75.25,3017.65,none
3610,103.95,6423.0,none
3611,100.15,1164.3,none
3612,99.65,4220.35,none
3613,73.7,1558.7,none
3614,50.05,2743.45,none
3615,60.25,4055.5,none
3616,105.75,2710.25,none
3617,87.3,6055.55,none
3618,48.35,810.7,none
3619,54.25,2538.2,none
3620,85.3,6129.2,none
3621,50.0,1750.85,none
3622,24.4,36.55,none
3623,90.95,6652.45,none
3624,72.25,2575.45,none
3625,96.1,6019.35,none
3626,19.85,1379.6,none
3627,55.3,1284.2,none
3628,20.1,296.15,none
3629,69.5,653.25,none
3630,25.15,412.6,none
3631,20.95,85.5,none
3632,49.55,49.55,none
3633,79.65,1928.7,none
3634,71.25,71.25,none
3635,113.8,7845.8,none
3636,24.55,1750.7,none
3637,19.7,216.2,none
3638,20.25,178.5,none
3639,50.15,115.1,none
3640,100.5,6029.0,none
3641,95.9,2745.2,none
3642,74.45,3721.9,none
3643,104.1,3121.1,none
3644,19.05,990.45,none
3645,25.0,1004.35,none
3646,19.05,157.65,none
3647,81.9,3219.75,none
3648,69.7,572.85,none
3649,90.15,4554.85,none
3650,25.35,1847.55,none
3651,24.65,1766.75,none
3652,19.55,1462.05,none
3653,25.25,25.25,none
3654,60.0,2193.2,none
3655,89.9,2433.5,none
3656,19.4,641.15,none
3657,49.8,2398.4,none
3658,24.1,861.85,none
3659,54.25,583.0,none
3660,109.9,7332.4,none
3661,35.5,249.55,none
3662,87.55,4475.9,none
3663,45.15,416.45,none
3664,88.4,788.6,none
3665,50.8,202.3,none
3666,99.0,6994.6,none
3667,84.4,4116.15,none
3668,96.55,2263.45,none
3669,59.75,1374.35,none
3670,111.5,4915.15,none
3671,24.25,838.5,none
3672,75.1,75.1,none
3673,70.15,3715.65,none
3674,101.75,4273.45,none
3675,45.8,45.8,none
3676,20.5,20.5,none
3677,70.4,2044.75,none
3678,30.55,30.55,none
3679,84.9,1398.25,none
3680,20.1,20.1,none
3681,40.65,328.95,none
3682,101.0,4680.05,none
3683,69.1,69.1,none
3684,54.5,3778.2,none
3685,75.35,3161.4,none
3686,44.45,2188.45,none
3687,75.0,999.45,none
3688,100.0,1888.65,none
3689,98.05,3990.6,none
3690,71.15,71.15,none
3691,54.15,1240.25,none
3692,63.9,2635.0,none
3693,69.15,235.0,none
3694,64.65,2347.85,none
3695,108.75,7156.2,none
3696,98.85,3089.6,none
3697,49.15,270.8,none
3698,89.6,2901.8,none
3699,83.25,4949.1,none
3700,70.25,2198.9,none
3701,19.4,374.5,none
3702,24.5,761.95,none
3703,79.15,1520.9,none
3704,20.1,190.25,none
3705,73.0,5163.0,none
3706,61.4,4059.85,none
3707,84.3,2281.6,none
3708,19.9,1356.7,none
3709,20.4,231.45,none
3710,50.75,50.75,none
3711,20.45,242.4,none
3712,75.75,4264.25,none
3713,65.4,2774.55,none
3714,80.4,3605.2,none
3715,59.75,4069.9,none
3716,78.5,874.2,none
3717,102.0,1145.35,none
3718,48.95,1323.7,none
3719,99.65,5497.05,none
3720,18.25,534.7,none
3721,54.55,2455.05,none
3722,20.65,38.7,none
3723,40.65,947.4,none
3724,20.45,357.0,none
3725,24.8,1476.25,none
3726,70.8,70.8,none
3727,89.05,1448.6,none
3728,96.6,291.9,none
3729,88.8,5903.15,none
3730,20.05,1201.65,none
3731,104.5,5921.35,none
3732,69.8,146.65,none
3733,77.15,1759.4,none
3734,35.05,844.45,none
3735,108.1,7774.05,none
3736,84.05,134.05,none
3737,20.2,140.95,none
3738,50.6,249.95,none
3739,49.2,1701.65,none
3740,24.6,592.65,none
3741,71.65,135.75,none
3742,104.9,7732.65,none
3743,106.5,4282.4,total_decimal_shift
3744,49.35,219.65,none
3745,75.5,2018.1,none
3746,94.25,669.0,none
3747,68.95,68.95,none
3748,58.5,224.85,none
3749,78.9,3771.5,none
3750,93.85,196.75,none
3751,79.2,943.85,none
3752,109.45,6572.85,none
3753,59.2,3175.85,none
3754,29.15,29.15,none
3755,20.05,20.05,none
3756,76.05,318.9,none
3757,24.45,24.45,none
3758,66.5,2762.75,none
3759,49.55,49.55,none
3760,89.35,631.85,none
3761,73.6,232.5,none
3762,82.65,5919.35,none
3763,49.0,749.25,none
3764,80.35,307.4,none
3765,25.2,245.15,none
3766,25.45,134.75,none
3767,55.8,55.8,none
3768,110.9,8240.85,none
3769,77.75,4266.4,none
3770,26.2,1077.5,none
3771,19.9,1115.6,none
3772,79.05,79.05,none
3773,95.0,95.0,none
3774,25.2,25.2,none
3775,80.85,4079.55,none
3776,98.4,4187.75,none
3777,56.35,2391.15,none
3778,19.3,890.5,none
3779,50.4,137.25,none
3780,79.4,5154.6,none
3781,55.25,3119.9,none
3782,19.1,529.5,none
3783,84.05,966.55,none
3784,105.2,6936.85,none
3785,101.4,3496.3,none
3786,89.8,914.3,none
3787,75.75,1929.0,none
3788,95.3,5817.7,none
3789,109.75,6110.2,none
3790,19.85,178.8,none
3791,19.3,28.3,none
3792,69.1,435.0,none
3793,91.25,2351.8,none
3794,20.25,186.15,none
3795,54.75,445.85,none
3796,81.45,912.0,none
3797,49.1,679.55,none
3798,80.2,3581.6,none
3799,100.3,4222.95,none
3800,65.25,1994.3,none
3801,90.95,5930.05,none
3802,85.45,1505.85,none
3803,20.0,20.0,none
3804,94.1,5638.3,none
3805,79.85,797.25,none
3806,71.65,71.65,none
3807,73.55,1359.45,none
3808,104.65,2542.45,total_missing
3809,19.3,54.7,none
3810,20.15,989.05,none
3811,44.55,44.55,none
3812,54.45,87.3,none
3813,19.65,351.55,none
3814,105.0,7297.75,none
3815,88.7,6301.7,none
3816,74.25,210.3,none
3817,75.15,3822.45,none
3818,20.25,1048.45,none
3819,109.1,6393.65,none
3820,30.75,1489.3,none
3821,112.9,8061.5,none
3822,74.2,74.2,none
3823,94.05,518.75,none
3824,78.85,5763.15,none
3825,55.3,238.5,none
3826,19.35,1031.7,none
3827,25.35,0.0,none
3828,20.45,34.8,none
3829,19.35,1319.95,none
3830,101.0,4388.4,none
3831,100.2,420.2,none
3832,89.05,2177.45,none
3833,78.65,3950.85,none
3834,74.75,827.05,none
3835,70.1,3913.3,none
3836,19.9,533.5,none
3837,58.35,3756.45,none
3838,105.65,443.9,none
3839,100.5,2599.95,none
3840,20.05,284.3,none
3841,25.65,1740.8,none
3842,96.5,3436.1,none
3843,95.0,2462.55,none
3844,70.85,70.85,none
3845,85.95,3110.1,none
3846,73.9,280.85,none
3847,45.45,411.75,none
3848,20.0,198.6,none
3849,49.2,103.7,none
3850,109.45,6144.55,none
3851,83.25,4089.45,none
3852,19.25,864.2,none
3853,19.65,19.65,none
3854,72.8,3249.4,none
3855,109.65,5405.8,none
3856,65.0,3363.8,none
3857,114.1,7132.15,total_missing
3858,20.65,93.55,none
3859,86.95,4138.9,none
3860,94.75,5121.75,none
3861,25.35,566.1,none
3862,105.45,2715.3,none
3863,25.4,1782.05,none
3864,102.55,1742.5,none
3865,100.2,2983.8,none
3866,24.0,24.0,none
3867,25.6,485.9,none
3868,73.5,1905.7,none
3869,74.05,1565.7,none
3870,98.25,4858.7,none
3871,54.4,3723.65,none
3872,101.55,298.35,none
3873,103.1,970.45,none
3874,34.2,1782.0,none
3875,43.75,405.7,none
3876,111.95,4534.9,none
3877,100.65,2415.95,none
3878,55.95,1157.05,none
3879,116.05,8297.5,none
3880,45.75,45.75,none
3881,82.0,2083.1,none
3882,65.15,4681.75,none
3883,44.8,176.2,none
3884,79.8,1001.2,none
3885,88.85,1594.75,none
3886,74.95,212.4,none
3887,106.85,7677.4,none
3888,74.95,815.5,none
3889,80.15,80.15,none
3890,19.3,259.65,none
3891,109.25,8109.8,none
3892,56.1,2386.85,none
3893,19.7,340.35,none
3894,51.3,419.35,none
3895,118.6,7990.05,zero_monthly
3896,24.15,1402.25,none
3897,20.3,749.35,none
3898,115.5,8425.15,none
3899,25.05,1171.5,none
3900,109.1,5647.95,none
3901,19.65,708.8,none
3902,111.3,7567.2,none
3903,29.9,29.9,zero_monthly
3904,80.6,4348.1,none
3905,20.8,635.9,none
3906,35.2,108.95,none
3907,78.8,78.8,none
3908,89.95,1682.4,none
3909,116.05,6925.9,none
3910,19.55,223.15,none
3911,106.4,5127.95,none
3912,49.4,874.8,none
3913,115.25,6758.45,none
3914,24.8,1874.3,none
3915,19.9,791.15,none
3916,81.25,4639.45,none
3917,69.95,143.9,none
3918,69.1,69.1,none
3919,90.2,1776.55,none
3920,93.55,536.4,none
3921,86.4,6172.0,none
3922,66.3,1559.45,none
3923,94.65,6079.0,none
3924,80.85,80.85,none
3925,82.05,4029.95,none
3926,72.1,2658.4,none
3927,34.7,383.55,none
3928,20.55,51.15,none
3929,95.95,1745.5,none
3930,44.8,2230.85,none
3931,109.4,7281.6,none
3932,71.05,1837.7,none
3933,78.55,149.55,none
3934,19.7,180.7,zero_monthly
3935,40.25,411.45,none
3936,19.85,1328.35,none
3937,68.25,576.95,none
3938,20.15,68.45,overbilled_monthly
3939,50.95,123.05,none
3940,78.65,78.65,none
3941,25.15,468.35,none
3942,20.25,174.7,none
3943,42.9,42.9,none
3944,44.0,44.0,none
3945,20.25,172.35,none
3946,34.25,139.35,none
3947,58.5,539.85,none
3948,55.8,300.4,none
3949,88.9,4968.0,none
3950,57.65,992.7,none
3951,96.2,4718.25,none
3952,79.15,5536.5,none
3953,108.05,7806.6,total_missing
3954,74.4,434.1,none
3955,94.8,1563.9,none
3956,45.9,1332.4,none
3957,105.3,545.2,none
3958,102.6,6296.75,none
3959,73.85,1284.2,none
3960,61.35,3645.5,none
3961,57.55,161.45,none
3962,29.25,226.95,none
3963,84.55,646.85,none
3964,19.6,1441.65,none
3965,111.75,7511.3,none
3966,106.5,5621.85,none
3967,107.7,7919.8,none
3968,19.3,593.2,none
3969,20.05,1423.65,none
3970,69.95,69.95,none
3971,63.7,2763.35,none
3972,24.75,692.1,none
3973,50.9,2298.55,none
3974,60.4,2640.55,none
3975,79.25,2911.8,none
3976,85.8,1727.5,none
3977,24.45,86.6,none
3978,110.1,6705.7,none
3979,90.7,237.65,none
3980,25.3,1672.35,none
3981,105.7,2979.5,none
3982,85.2,695.75,none
3983,24.35,1654.6,none
3984,24.25,24.25,none
3985,25.1,1857.85,none
3986,54.55,825.1,none
3987,96.6,6424.25,none
3988,76.5,837.95,none
3989,81.15,4126.2,none
3990,38.5,330.8,none
3991,92.9,1337.45,none
3992,93.5,362.2,none
3993,84.7,5991.05,none
3994,66.0,4891.5,none
3995,101.5,5373.1,none
3996,74.9,2068.55,none
3997,20.75,487.05,none
3998,61.45,4131.2,none
3999,54.5,2301.15,none
4000,69.6,131.65,none
4001,99.75,4036.0,total_decimal_shift
4002,109.75,4900.65,none
4003,80.85,5727.45,none
4004,20.3,743.05,none
4005,67.8,4804.65,none
4006,24.05,24.05,none
4007,19.8,1414.65,none
4008,25.7,1443.65,none
4009,56.15,2898.95,none
4010,86.7,5309.5,none
4011,20.4,20.4,none
4012,19.65,451.55,none
4013,50.55,50.55,none
4014,54.35,117.05,none
4015,108.1,5839.3,none
4016,54.45,1893.5,none
4017,45.35,45.35,none
4018,59.0,1654.45,none
4019,69.45,477.05,none
4020,100.55,1415.55,none
4021,64.95,4546.0,none
4022,20.5,20.5,none
4023,18.85,163.2,none
4024,19.8,849.9,none
4025,25.05,189.95,none
4026,74.8,321.9,none
4027,114.3,8058.55,none
4028,24.45,482.8,none
4029,109.2,7049.75,none
4030,45.05,2560.1,none
4031,51.0,286.8,none
4032,110.45,7982.5,none
4033,84.65,5683.6,none
4034,60.05,3994.05,none
4035,44.65,369.15,none
4036,93.25,4631.7,none
4037,20.25,401.95,none
4038,25.45,1534.05,none
4039,20.6,1093.0,none
4040,94.1,701.3,none
4041,34.8,1980.3,none
4042,60.75,2893.4,none
4043,51.35,262.3,none
4044,64.05,3886.85,none
4045,84.8,5917.55,none
4046,71.0,914.0,none
4047,50.15,2139.1,none
4048,94.6,5948.7,none
4049,59.75,3624.35,none
4050,100.25,4753.85,none
4051,98.9,5780.7,none
4052,97.7,6869.7,none
4053,40.3,1172.95,none
4054,60.25,662.95,none
4055,56.25,1765.95,none
4056,46.2,2431.95,none
4057,50.6,155.35,none
4058,24.9,1859.2,none
4059,84.85,3303.05,none
4060,65.7,134.35,none
4061,63.35,3409.1,none
4062,50.1,709.5,none
4063,70.5,70.5,none
4064,94.85,953.45,none
4065,50.15,50.15,none
4066,19.75,19.75,none
4067,64.65,3665.55,none
4068,79.6,5515.8,none
4069,19.5,272.0,none
4070,99.55,6668.0,none
4071,74.0,4052.4,none
4072,38.9,664.4,none
4073,79.55,718.55,none
4074,65.45,937.6,none
4075,98.7,5812.6,none
4076,46.3,2546.85,none
4077,99.35,6944.5,none
4078,95.8,1346.3,none
4079,67.5,1544.05,none
4080,78.15,765.15,none
4081,26.1,692.55,none
4082,69.6,69.6,none
4083,84.35,4059.35,none
4084,100.2,6851.65,none
4085,78.05,78.05,none
4086,40.35,1187.05,none
4087,79.2,5401.9,none
4088,20.9,247.0,none
4089,73.6,520.0,none
4090,74.75,706.6,none
4091,49.9,49.9,none
4092,68.9,1370.35,none
4093,20.25,20.25,none
4094,76.0,2215.25,none
4095,74.0,74.0,none
4096,82.3,214.4,none
4097,89.4,1871.15,none
4098,99.15,6171.2,none
4099,20.2,20.2,none
4100,29.45,161.45,none
4101,19.8,1013.2,none
4102,59.15,336.7,none
4103,44.75,333.65,none
4104,90.8,6511.8,none
4105,49.55,393.45,none
4106,106.7,7009.5,none
4107,93.55,2264.05,none
4108,94.45,6921.7,none
4109,19.45,600.25,none
4110,25.05,56.35,none
4111,67.95,4664.15,none
4112,65.25,1441.8,none
4113,99.45,5623.7,none
4114,20.35,695.85,none
4115,19.95,1028.75,none
4116,77.4,4155.95,none
4117,19.7,395.6,none
4118,99.7,6330.4,none
4119,74.8,2971.7,none
4120,19.15,638.0,none
4121,78.95,2034.25,none
4122,95.55,2510.2,none
4123,62.85,3419.5,none
4124,71.55,2427.35,none
4125,94.95,1760.25,none
4126,86.1,3551.65,none
4127,19.55,122.9,none
4128,24.8,1424.2,none
4129,39.3,2111.45,none
4130,84.05,2909.95,none
4131,36.25,374.0,none
4132,20.25,20.25,none
4133,23.9,300.8,none
4134,98.6,5581.05,none
4135,103.65,5676.65,none
4136,92.9,3379.25,none
4137,19.9,942.95,none
4138,20.1,232.4,none
4139,85.45,85.45,none
4140,80.5,2088.45,none
4141,99.9,6137.0,none
4142,39.85,1434.6,none
4143,60.5,3870.0,none
4144,84.8,2043.45,none
4145,103.85,2215.0,none
